NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
107,-4.082671531481557,9.959131161549847,9.89668897838622,3.0369367544558035,0.017068998574849486,-6.005484998183874e-10,True,0.0,522.1151742935181,1.517196458264872,199
108,-4.103242288492882,9.983083590712486,9.942667987668775,3.0337272422578168,0.017312800623466188,-6.96178448222895e-10,True,0.0,526.3527255058289,2.1423230902031234,201
109,-4.103242288492882,9.983083590712486,9.942667987668775,3.0337272422578168,0.017312800623466188,-6.96178448222895e-10,True,0.0,530.5892939567566,2.1423230902031234,203
110,-4.103242288492882,9.983083590712486,9.942667987668775,3.0337272422578168,0.017312800623466188,-6.96178448222895e-10,True,0.0,535.015453338623,2.1423230902031234,205
111,-4.103242288492882,9.983083590712486,9.942667987668775,3.0337272422578168,0.017312800623466188,-6.96178448222895e-10,True,0.0,538.8330261707306,2.1423230902031234,206
112,-4.103242288492882,9.983083590712486,9.942667987668775,3.0337272422578168,0.017312800623466188,-6.96178448222895e-10,True,0.0,543.0551316738129,2.1423230902031234,208
113,-4.11719430736521,9.987867400547072,9.970215349061547,3.032499638317779,0.017516190673362103,-7.671696611311063e-10,True,0.0,547.2966771125793,2.2080002512886887,210
114,-4.11719430736521,9.987867400547072,9.970215349061547,3.032499638317779,0.017516190673362103,-7.671696611311063e-10,True,0.0,551.5330204963684,2.2080002512886887,212
115,-4.106522640005098,9.998738423171979,9.953670014998758,3.0322562109067777,0.017311741431748382,-7.118130529448763e-10,True,0.0,555.7968697547913,2.138640317165309,214
116,-4.123390246944108,9.99782288919571,9.984962969434353,3.031331283900998,0.01758043494806742,-7.999132467517711e-10,True,0.0,560.0273714065552,2.223495687599501,216
117,-4.123390246944108,9.99782288919571,9.984962969434353,3.031331283900998,0.01758043494806742,-7.999132467517711e-10,True,0.0,564.2806258201599,2.223495687599501,218
118,-4.123390246944108,9.99782288919571,9.984962969434353,3.031331283900998,0.01758043494806742,-7.999132467517711e-10,True,0.0,568.2150473594666,2.223495687599501,219
119,-4.123390246944108,9.99782288919571,9.984962969434353,3.031331283900998,0.01758043494806742,-7.999132467517711e-10,True,0.0,572.441947221756,2.223495687599501,221
120,-4.123390246944108,9.99782288919571,9.984962969434353,3.031331283900998,0.01758043494806742,-7.999132467517711e-10,True,0.0,576.7120492458344,2.223495687599501,223
121,-4.123390246944108,9.99782288919571,9.984962969434353,3.031331283900998,0.01758043494806742,-7.999132467517711e-10,True,0.0,580.9714574813843,2.223495687599501,225
122,-4.128829793917335,9.998404628626211,9.995302626309671,3.0309643794349834,0.017664197556883973,-8.300498066660111e-10,True,0.0,585.5433917045593,2.2447897469651603,227
123,-4.128829793917335,9.998404628626211,9.995302626309671,3.0309643794349834,0.017664197556883973,-8.300498066660111e-10,True,0.0,589.8035442829132,2.2447897469651603,229
124,-4.128829793917335,9.998404628626211,9.995302626309671,3.0309643794349834,0.017664197556883973,-8.300498066660111e-10,True,0.0,593.6735541820526,2.2447897469651603,230
125,-4.131408506008993,9.996714413688519,9.99963298174745,3.030954909220533,0.01771095636717428,-8.448497457180792e-10,True,0.0,597.8957591056824,2.2564728343216593,232
126,-4.131408506008993,9.996714413688519,9.99963298174745,3.030954909220533,0.01771095636717428,-8.448497457180792e-10,True,0.0,602.2658338546753,2.2564728343216593,234
127,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,606.4997029304504,2.2494740705526497,236
128,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,610.7316491603851,2.2494740705526497,238
129,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,615.0036599636078,2.2494740705526497,240
130,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,618.7953433990479,2.2494740705526497,241
131,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,623.2032852172852,2.2494740705526497,243
132,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,627.5957670211792,2.2494740705526497,245
133,-4.1304074629038805,9.99975610332286,9.998684860835604,3.0307639501318286,0.01768455535654804,-8.388605365894364e-10,True,0.0,631.9447619915009,2.2494740705526497,247
134,-4.130370207204197,10.000086178104915,9.998709803647708,3.0307385130668876,0.017682782641202256,-8.386145111671794e-10,True,8.617810491529099e-05,636.3946599960327,2.2489715037961373,249
