NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
299,-2.0303412332988646,9.2951275345543,2.1550585709667924,4.188887195024414,0.10046697341590485,-7.990101247301595e-09,False,0.00046697341590484776,1487.7648928165436,10.390958252214917,549
300,-2.030360624835806,9.29514530802021,2.1550778866322675,4.188886590191699,0.10046758550518037,-7.9906334882196e-09,False,0.00046758550518036235,1492.9649229049683,10.390879537509226,551
301,-2.0304231234462495,9.295202262670657,2.155140053431256,4.188884693346406,0.1004695619575852,-7.992357220487634e-09,False,0.0004695619575851989,1498.1303081512451,10.390626559220511,553
302,-2.0304231234462495,9.295202262670657,2.155140053431256,4.188884693346406,0.1004695619575852,-7.992357220487634e-09,False,0.0004695619575851989,1502.6910409927368,10.390626559220511,554
303,-2.0303800512527115,9.295163875713051,2.1550973000510094,4.188885848062884,0.10046821948654876,-7.991178829769296e-09,False,0.00046821948654875156,1507.6872034072876,10.390800277781668,556
304,-2.0303606945957346,9.295146896474073,2.155078082138801,4.188886315577668,0.10046762928957,-7.990657024947723e-09,False,0.00046762928956999017,1512.6232211589813,10.390878444397856,558
305,-2.0303606945957346,9.295146896474073,2.155078082138801,4.188886315577668,0.10046762928957,-7.990657024947723e-09,False,0.00046762928956999017,1517.017526626587,10.390878444397856,559
306,-2.0303916422506916,9.295176895953546,2.155109063820272,4.18888506040555,0.10046864649395808,-7.991530548423498e-09,False,0.000468646493958072,1522.1980006694794,10.390751778145637,561
307,-2.0303916422506916,9.295176895953546,2.155109063820272,4.18888506040555,0.10046864649395808,-7.991530548423498e-09,False,0.000468646493958072,1526.60600066185,10.390751778145637,562
308,-2.030210985765006,9.295014912856004,2.1549295585568142,4.188890067762536,0.10046301131036778,-7.986591388231545e-09,False,0.00046301131036777243,1531.5896627902985,10.391481926578784,564
309,-2.030334174332298,9.295130434505253,2.155052447683172,4.188885754834006,0.10046697801580728,-7.990021533288427e-09,False,0.00046697801580727893,1536.7237992286682,10.39098074470294,566
310,-2.030334174332298,9.295130434505253,2.155052447683172,4.188885754834006,0.10046697801580728,-7.990021533288427e-09,False,0.00046697801580727893,1541.3206498622894,10.39098074470294,567
311,-2.0299334749865157,9.29477396568685,2.1546546023892574,4.188896367718445,0.10045454143914945,-7.97909671668151e-09,False,0.0004545414391494418,1546.485708475113,10.392598402800608,569
312,-2.0300172771793967,9.29485698471278,2.1547386567486164,4.188892650351506,0.10045734192860188,-7.981479255292356e-09,False,0.00045734192860187595,1551.9398484230042,10.39225421158113,571
313,-2.02994172771702,9.294796564439515,2.1546642592414127,4.188893443847005,0.10045517120509362,-7.97951194009272e-09,False,0.000455171205093613,1557.3280498981476,10.39255518617461,573
314,-2.029224131218337,9.29416664582864,2.153952623012943,4.188910963929594,0.10043309862120885,-7.960038184151585e-09,False,0.00043309862120884113,1562.3392243385315,10.395447980691268,575
315,-2.029316186141722,9.294272263607233,2.154046334224457,4.188904320792536,0.10043652890508735,-7.962837056396666e-09,False,0.0004365289050873439,1567.5730557441711,10.395060312022625,577
316,-2.0284474907182855,9.293521504449828,2.15318590298158,4.188923446904164,0.10041013197444813,-7.939414459201544e-09,False,0.00041013197444812743,1572.6020963191986,10.39855779690334,579
317,-2.0271043526443044,9.29236728500667,2.1518563417361545,4.188951914007947,0.10036947113296818,-7.903225185401652e-09,False,0.00036947113296817435,1577.4327988624573,10.40396500044943,581
318,-2.0264197670676385,9.291827761406452,2.1511833329163057,4.1889577928000366,0.10034995606582203,-7.885377684146988e-09,False,0.0003499560658220269,1582.3694484233856,10.406691813527424,583
319,-2.0264197670676385,9.291827761406452,2.1511833329163057,4.1889577928000366,0.10034995606582203,-7.885377684146988e-09,False,0.0003499560658220269,1586.8194382190704,10.406691813527424,584
320,-2.0264197670676385,9.291827761406452,2.1511833329163057,4.1889577928000366,0.10034995606582203,-7.885377684146988e-09,False,0.0003499560658220269,1591.168973684311,10.406691813527424,585
321,-2.0264197670676385,9.291827761406452,2.1511833329163057,4.1889577928000366,0.10034995606582203,-7.885377684146988e-09,False,0.0003499560658220269,1595.7873644828796,10.406691813527424,586
322,-2.0269839046839326,9.292323695952536,2.1517427458592,4.188943833024017,0.10036732851079358,-7.900743836941615e-09,False,0.0003673285107935742,1600.905505180359,10.404412173410744,588
323,-2.026219063972059,9.291744272165026,2.150993167183681,4.188946273353744,0.10034608386711105,-7.881072461302097e-09,False,0.00034608386711104666,1606.2390043735504,10.407443196091057,590
324,-2.026219063972059,9.291744272165026,2.150993167183681,4.188946273353744,0.10034608386711105,-7.881072461302097e-09,False,0.00034608386711104666,1611.1867275238037,10.407443196091057,592
325,-2.026219063972059,9.291744272165026,2.150993167183681,4.188946273353744,0.10034608386711105,-7.881072461302097e-09,False,0.00034608386711104666,1615.6140167713165,10.407443196091057,593
326,-2.022982976989347,9.289066318640355,2.1477996224589884,4.1889968894021115,0.10025067500275225,-7.794973999608601e-09,False,0.00025067500275224863,1620.6410009860992,10.420444553725465,595
327,-2.024904644718724,9.290826631310523,2.1497123284498105,4.188936635678156,0.10031153451773155,-7.848227179252376e-09,False,0.0003115345177315404,1625.884177684784,10.412608334136905,597
328,-2.024904644718724,9.290826631310523,2.1497123284498105,4.188936635678156,0.10031153451773155,-7.848227179252376e-09,False,0.0003115345177315404,1630.3291983604431,10.412608334136905,598
329,-2.019131934708165,9.286177581276114,2.1440278843382377,4.189004651720291,0.10014449076803313,-7.695888371017645e-09,False,0.00014449076803312033,1635.486162185669,10.435774559075613,600
