kp,ki,kd,Ts,M,SSe,SSe_abs
0.5000000000636363,0.5,0.5,22.327610901076678,0.016367306774642564,0.1549985192341854,0.1549985192341854
0.5000000000656566,0.5,0.5,22.327610901076678,0.01636730677464116,0.15499851923422137,0.15499851923422137
0.5000000000676768,0.5,0.5,22.32761090107662,0.016367306774641207,0.15499851923425778,0.15499851923425778
0.5000000000696969,0.5,0.5,22.327610901076632,0.016367306774641863,0.15499851923429164,0.15499851923429164
0.5000000000717172,0.5,0.5,22.32761090107652,0.016367306774642796,0.15499851923432617,0.15499851923432617
0.5000000000737373,0.5,0.5,22.327610901076394,0.016367306774641606,0.1549985192343598,0.1549985192343598
0.5000000000757576,0.5,0.5,22.327610901076387,0.016367306774640447,0.1549985192343949,0.1549985192343949
0.5000000000777778,0.5,0.5,22.327610901076422,0.016367306774639913,0.15499851923442842,0.15499851923442842
0.500000000079798,0.5,0.5,22.327610901076387,0.016367306774640707,0.15499851923446262,0.15499851923446262
0.5000000000818182,0.5,0.5,22.32761090107628,0.01636730677464084,0.1549985192344966,0.1549985192344966
0.5000000000838384,0.5,0.5,22.327610901076127,0.01636730677464036,0.15499851923453278,0.15499851923453278
0.5000000000858585,0.5,0.5,22.327610901076156,0.01636730677463997,0.15499851923456698,0.15499851923456698
0.5000000000878788,0.5,0.5,22.32761090107598,0.016367306774637862,0.15499851923460062,0.15499851923460062
0.500000000089899,0.5,0.5,22.32761090107578,0.016367306774638015,0.1549985192346357,0.1549985192346357
0.5000000000919191,0.5,0.5,22.327610901075808,0.01636730677463832,0.15499851923467178,0.15499851923467178
0.5000000000939394,0.5,0.5,22.327610901075808,0.016367306774638057,0.15499851923470565,0.15499851923470565
0.5000000000959596,0.5,0.5,22.327610901075772,0.016367306774639764,0.1549985192347394,0.1549985192347394
0.5000000000979798,0.5,0.5,22.327610901075737,0.016367306774640128,0.15499851923477181,0.15499851923477181
0.5000000001,0.5,0.5,22.327610901075705,0.016367306774638053,0.15499851923480712,0.15499851923480712
